Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Tip-in Throttle* (%),Tip-in Enrichment (Last Calculated)* (raw enrichment value)
1290535,14.93,0.11,799,0.00,0.00,16,14.10,13.50,4.79,3.02,-1.08,0.64,0.0,0
1290738,14.81,0.11,801,0.00,0.00,16,14.10,13.50,4.79,3.02,-1.08,0.64,0.0,0
1290934,14.81,0.11,805,0.00,0.00,16,14.10,13.00,4.79,3.02,-1.08,0.64,0.0,0
1291137,14.81,0.11,810,0.00,0.00,16,14.10,13.00,4.79,3.02,-1.08,0.64,0.0,0
1291333,14.81,0.11,804,0.00,0.00,16,14.10,13.50,4.79,3.03,-1.08,0.64,0.0,0
1291533,14.81,0.11,809,0.00,0.00,16,14.10,13.00,4.79,3.02,-1.08,0.64,0.0,0
1291734,14.70,0.11,821,0.00,0.00,16,14.10,12.00,4.79,2.97,-1.08,0.64,0.0,0
1291932,14.81,0.11,801,0.00,0.00,16,14.10,14.00,4.79,3.02,-1.08,0.64,0.0,0
1292134,14.81,0.11,806,0.00,0.00,16,14.10,13.50,4.79,3.02,-1.08,0.64,0.0,0
1292330,14.81,0.11,814,0.00,0.00,16,14.10,13.00,4.79,3.02,-1.08,0.64,0.0,0
1292535,14.81,0.11,818,0.00,0.00,16,14.10,12.50,4.79,3.02,-1.08,0.64,0.0,0
1292729,14.81,0.11,800,0.00,0.00,16,14.10,14.00,4.79,3.03,-1.08,0.64,0.0,0
1292932,14.81,0.11,817,0.00,0.00,16,14.10,13.00,4.79,3.03,-1.08,0.64,0.0,0
1293134,14.81,0.11,806,0.00,0.00,16,14.10,14.00,4.79,3.06,-1.08,0.64,0.0,0
1293332,14.81,0.12,801,0.00,0.00,16,14.10,14.50,4.79,3.03,-1.08,0.64,0.0,0
1293531,14.81,0.11,818,0.00,0.00,16,14.10,12.50,4.79,3.02,-1.08,0.64,0.0,0
1293728,14.81,0.11,815,0.00,0.00,16,14.10,13.00,4.79,3.02,-1.08,0.64,0.0,0
1293930,14.70,0.11,816,0.00,0.00,16,14.10,12.50,4.64,3.02,-1.08,0.64,0.0,0
1294129,14.70,0.11,817,0.00,0.00,16,14.10,14.50,4.64,3.02,-1.08,0.64,0.0,0
1294328,14.59,0.11,810,0.00,0.00,16,14.10,14.00,4.79,3.00,-1.08,0.64,0.0,0
1294528,14.59,0.11,809,0.00,0.00,16,14.10,13.50,4.79,3.02,-1.08,0.64,0.0,0
1294725,14.59,0.11,818,0.00,0.00,16,14.10,14.00,4.79,3.02,-1.08,0.64,0.0,0
1294926,14.59,0.11,810,0.00,0.00,16,14.10,14.00,4.79,3.02,-1.08,0.64,0.0,0
1295130,14.70,0.11,819,0.00,0.00,16,14.10,13.00,4.64,3.02,-1.08,0.64,0.0,0
1295329,14.70,0.11,811,0.00,0.00,16,14.10,14.00,4.79,2.97,-1.08,0.64,0.0,0
1295525,14.70,0.11,814,0.00,0.00,16,14.10,14.00,4.79,3.02,-1.08,0.64,0.0,0
1295725,14.70,0.11,818,0.00,0.00,16,14.10,13.00,4.64,3.06,-1.08,0.64,0.0,0
1295926,14.70,0.11,810,0.00,0.00,16,14.10,14.00,4.64,3.06,-1.08,0.64,0.0,0
1296127,14.81,0.11,818,0.00,0.00,16,14.10,13.00,4.64,3.03,-1.08,0.64,0.0,0
1296327,14.70,0.11,814,0.00,0.00,16,14.10,14.00,4.64,3.02,-1.08,0.64,0.0,0
1296527,14.70,0.11,820,0.00,0.00,16,14.10,13.50,4.64,3.02,-1.08,0.64,0.0,0
1296724,14.59,0.11,811,0.00,0.00,16,14.10,14.00,4.79,3.02,-1.08,0.64,0.0,0
1296927,14.70,0.11,822,0.00,0.00,16,14.10,13.00,4.64,3.00,-1.08,0.64,0.0,0
1297126,14.70,0.11,819,0.00,0.00,16,14.10,13.50,4.64,3.02,-1.08,0.64,0.0,0
1297323,14.70,0.11,820,0.00,0.00,16,14.10,13.00,4.64,3.00,-1.08,0.64,0.0,0
1297530,14.59,0.11,820,0.00,0.00,16,14.10,13.50,4.64,3.02,-1.08,0.64,0.0,0
1297728,14.70,0.11,814,0.00,0.00,16,14.10,14.50,4.64,3.02,-1.08,0.64,0.0,0
1297924,14.70,0.11,814,0.00,0.00,16,14.10,13.50,4.64,3.02,-1.08,0.64,0.0,0
1298123,14.81,0.11,826,0.00,0.00,16,14.10,13.00,4.64,3.00,-1.08,0.64,0.0,0
1298323,14.70,0.11,826,0.00,0.00,16,14.10,13.00,4.64,2.95,-1.08,0.64,0.0,0
1298526,14.47,0.11,810,0.00,0.00,16,14.10,14.50,4.64,3.00,-1.08,0.64,0.0,0
1298722,14.59,0.11,814,0.00,0.00,16,14.10,14.00,4.64,3.00,-1.08,0.64,0.0,0
1298927,14.70,0.11,814,0.00,0.00,16,14.10,14.00,4.64,2.97,-1.08,0.64,0.0,0
1299126,14.70,0.11,806,0.00,0.00,16,14.10,14.50,4.79,2.97,-1.08,0.64,0.0,0
1299326,14.70,0.11,817,0.00,0.00,16,14.10,13.50,4.79,2.92,-1.08,0.64,0.0,0
1299525,14.70,0.11,807,0.00,0.00,16,14.10,15.50,4.79,2.97,-1.08,0.64,0.0,0
1299724,14.81,0.11,803,0.00,0.00,16,14.10,14.50,4.79,2.97,-1.08,0.64,0.0,0
1299923,14.81,0.11,815,0.00,0.00,16,14.10,13.00,4.79,2.95,-1.08,0.64,0.0,0
1300131,14.93,0.11,810,0.00,0.00,16,14.10,14.00,4.79,3.02,-1.08,0.64,0.0,0
1300323,15.04,0.11,812,0.00,0.00,16,14.10,14.00,4.64,2.97,-1.08,0.64,0.0,0
1300523,15.04,0.11,819,0.00,0.00,16,14.10,13.00,4.64,3.00,-1.08,0.64,0.0,0
1300720,14.81,0.11,829,0.00,0.00,16,14.10,13.00,4.64,2.97,-1.08,0.64,0.0,0
1300924,14.93,0.11,808,0.00,0.00,16,14.10,14.50,4.64,2.97,-1.08,0.64,0.0,0
1301123,14.93,0.11,813,0.00,0.00,16,14.10,14.00,4.64,3.02,-1.08,0.64,0.0,0
1301323,14.70,0.11,838,0.00,0.00,16,14.10,11.50,4.64,2.97,-1.08,0.64,0.0,0
1301525,14.70,0.11,825,0.00,0.00,16,14.10,13.00,4.64,2.97,-1.08,0.64,0.0,0
1301722,14.47,0.11,824,0.00,0.00,16,14.10,13.00,4.64,3.00,-1.08,0.64,0.0,0
1301920,14.59,0.11,830,0.00,0.00,16,14.10,13.00,4.64,2.97,-1.08,0.64,0.0,0
1302123,14.70,0.11,819,0.00,0.00,16,14.10,14.00,4.64,3.00,-1.08,0.64,0.0,0
1302321,14.70,0.11,816,0.00,0.00,16,14.10,13.00,4.64,2.97,-1.08,0.64,0.0,0
1302523,14.70,0.11,831,0.00,0.00,16,14.10,13.00,4.64,3.00,-1.08,0.64,0.0,0
1302722,14.59,0.11,821,0.00,0.00,16,14.10,14.00,4.64,3.00,-1.08,0.64,0.0,0
1302922,14.47,0.11,820,0.00,0.00,16,14.10,14.00,4.64,3.00,-1.08,0.64,0.0,0
1303121,14.59,0.11,829,0.00,0.00,16,14.10,13.00,4.64,3.00,-1.08,0.64,0.0,0
1303323,14.70,0.11,835,0.00,0.00,16,14.10,13.00,4.64,3.00,-1.08,0.64,0.0,0
1303524,14.47,0.11,816,0.00,0.00,16,14.10,14.50,4.64,3.02,-1.08,0.64,0.0,0
1303722,14.47,0.11,822,0.00,0.00,16,14.10,14.00,4.64,3.00,-1.08,0.64,0.0,0
1303921,14.47,0.11,829,0.00,0.00,16,14.10,13.00,4.64,3.02,-1.08,0.64,0.0,0
1304125,14.59,0.11,819,0.00,0.00,16,14.10,14.00,4.64,3.00,-1.08,0.64,0.0,0
1304323,14.59,0.11,802,0.00,0.00,16,14.10,15.50,4.64,3.02,-1.08,0.64,0.0,0
1304524,14.47,0.11,825,0.00,0.00,16,14.10,13.00,4.64,3.02,-1.08,0.64,0.0,0
1304719,14.36,0.11,822,0.00,0.00,16,14.10,13.50,4.64,3.02,-1.08,0.64,0.0,0
1304917,14.24,0.11,817,0.00,0.00,16,14.10,13.50,4.64,3.02,-1.08,0.64,0.0,0
1305120,14.36,0.11,818,0.00,0.00,16,14.10,14.00,4.64,3.00,-1.08,0.64,0.0,0
1305321,14.47,0.11,808,0.00,0.00,16,14.10,15.00,4.64,3.02,-1.08,0.64,0.0,0
1305520,14.59,0.11,812,0.00,0.00,16,14.10,14.00,4.64,3.02,-1.08,0.64,0.0,0
1305719,14.70,0.11,828,0.00,0.00,16,14.10,13.00,4.64,3.00,-1.08,0.64,0.0,0
1305920,14.59,0.11,823,0.00,0.00,16,14.10,13.50,4.64,3.02,-1.08,0.64,0.0,0
1306120,14.47,0.11,804,0.00,0.00,16,14.10,14.50,4.64,3.02,-1.08,0.64,0.0,0
1306316,14.59,0.11,824,0.00,0.00,16,14.10,14.00,4.64,3.02,-1.08,0.64,0.0,0
1306518,14.70,0.11,823,0.00,0.00,16,14.10,13.00,4.64,3.02,-1.08,0.64,0.0,0
1306714,14.59,0.11,817,0.00,0.00,16,14.10,13.50,4.64,3.03,-1.08,0.64,0.0,0
1306914,14.47,0.11,823,0.00,0.00,16,14.10,13.00,4.64,3.00,-1.08,0.64,0.0,0
1307114,14.59,0.11,812,0.00,0.00,16,14.10,14.50,4.64,3.02,-1.08,0.64,0.0,0
1307311,14.47,0.11,821,0.00,0.00,16,14.10,13.50,4.64,3.02,-1.08,0.64,0.0,0
1307513,14.59,0.11,814,0.00,0.00,16,14.10,14.00,4.64,3.02,-1.08,0.64,0.0,0
1307711,14.70,0.11,814,0.00,0.00,16,14.10,14.00,4.64,3.03,-1.08,0.64,0.0,0
1307912,14.47,0.11,812,0.00,0.00,16,14.10,14.50,4.64,3.02,-1.08,0.64,0.0,0
1308110,14.47,0.11,828,0.00,0.00,16,14.10,13.00,4.64,3.02,-1.08,0.64,0.0,0
1308312,14.59,0.11,833,0.00,0.00,16,14.10,13.50,4.64,3.02,-1.08,0.64,0.0,0
1308510,14.59,0.11,820,0.00,0.00,16,14.10,14.00,4.64,3.02,-1.08,0.64,0.0,0
1308713,14.59,0.11,823,0.00,0.00,16,14.10,13.50,4.64,3.02,-1.08,0.64,0.0,0
1308909,14.47,0.11,830,0.00,0.00,16,14.10,13.00,4.64,3.02,-1.08,0.64,0.0,0
1309112,14.59,0.11,821,0.00,0.00,16,14.10,14.00,4.64,3.00,-1.08,0.64,0.0,0
1309310,14.47,0.11,812,0.00,0.00,16,14.10,14.00,4.64,3.06,-1.08,0.64,0.0,0
1309512,14.59,0.11,813,0.00,0.00,16,14.10,14.50,4.64,3.02,-1.08,0.64,0.0,0
1309712,14.70,0.11,814,0.00,0.00,16,14.10,14.00,4.64,3.02,-1.08,0.64,0.0,0
1309907,14.70,0.11,810,0.00,0.00,16,14.10,14.00,4.64,3.02,-1.08,0.64,0.0,0
1310109,14.70,0.11,820,0.00,0.00,16,14.10,14.00,4.64,3.02,-1.08,0.64,0.0,0
1310308,14.59,0.11,810,0.00,0.00,16,14.10,14.50,4.64,3.02,-1.08,0.64,0.0,0
1310506,14.47,0.11,812,0.00,0.00,16,14.10,13.50,4.64,3.02,-1.08,0.64,0.0,0
1310705,14.47,0.11,822,0.00,0.00,16,14.10,14.00,4.64,3.02,-1.08,0.64,0.0,0
1310915,14.59,0.11,812,0.00,0.00,16,14.10,14.00,4.64,3.02,-1.08,0.64,0.0,0
1311107,14.47,0.11,812,0.00,0.00,16,14.10,13.50,4.64,3.06,-1.08,0.64,0.0,0
1311304,14.59,0.11,813,0.00,0.00,16,14.10,14.00,4.64,3.03,-1.08,0.64,0.0,0
1311506,14.70,0.11,811,0.00,0.00,16,14.10,14.00,4.64,3.06,-1.08,0.64,0.0,0
1311705,14.70,0.11,825,0.00,0.00,16,14.10,12.50,4.64,3.06,-1.08,0.64,0.0,0
1311908,14.70,0.11,818,0.00,0.00,16,14.10,13.50,4.64,3.03,-1.08,0.64,0.0,0
1312104,14.47,0.11,808,0.00,0.00,16,14.10,14.00,4.64,3.03,-1.08,0.64,0.0,0
1312303,14.24,0.11,820,0.00,0.00,16,14.10,13.00,4.64,3.02,-1.08,0.64,0.0,0
1312505,14.47,0.11,820,0.00,0.00,16,14.10,13.00,4.64,3.02,-1.08,0.64,0.0,0
1312705,14.47,0.11,802,0.00,0.00,16,14.10,15.00,4.64,3.03,-1.08,0.64,0.0,0
1312905,14.70,0.11,819,0.00,0.00,16,14.10,13.00,4.64,3.02,-1.08,0.64,0.0,0
1313105,14.70,0.11,812,0.00,0.00,16,14.10,14.00,4.79,3.03,-1.08,0.64,0.0,0
1313304,14.70,0.11,810,0.00,0.00,16,14.10,14.00,4.79,3.06,-1.08,0.64,0.0,0
1313504,14.70,0.11,820,0.00,0.00,16,14.10,13.00,4.64,3.03,-1.08,0.64,0.0,0
1313699,14.70,0.11,811,0.00,0.00,16,14.10,14.00,4.64,3.06,-1.08,0.64,0.0,0
1313902,14.70,0.11,816,0.00,0.00,16,14.10,13.00,4.64,3.02,-1.08,0.64,0.0,0
1314102,14.59,0.11,812,0.00,0.00,16,14.10,14.00,4.64,3.06,-1.08,0.64,0.0,0
1314298,14.47,0.11,810,0.00,0.00,16,14.10,14.00,4.64,3.03,-1.08,0.64,0.0,0
1314503,14.59,0.11,810,0.00,0.00,16,14.10,14.00,4.64,3.06,-1.08,0.64,0.0,0
1314701,14.59,0.11,819,0.00,0.00,16,14.10,14.00,4.64,3.06,-1.08,0.64,0.0,0
1314897,14.47,0.11,815,0.00,0.00,16,14.10,14.00,4.79,3.03,-1.08,0.64,0.0,0
1315100,14.24,0.11,810,0.00,0.00,16,14.10,13.50,4.64,3.03,-1.08,0.64,0.0,0
1315300,14.24,0.11,821,0.00,0.00,16,14.10,14.00,4.64,3.06,-1.08,0.64,0.0,0
1315500,14.59,0.11,812,0.00,0.00,16,14.10,14.00,4.64,3.03,-1.08,0.64,0.0,0
1315696,14.59,0.11,803,0.00,0.00,16,14.10,14.50,4.64,3.03,-1.08,0.64,0.0,0
1315899,14.70,0.11,812,0.00,0.00,16,14.10,13.50,4.79,3.03,-1.08,0.64,0.0,0
1316099,14.70,0.11,798,0.00,0.00,16,14.10,15.00,4.79,3.03,-1.08,0.64,0.0,0
1316296,14.70,0.11,808,0.00,0.00,16,14.10,14.00,4.79,3.02,-1.08,0.64,0.0,0
1316501,14.70,0.11,807,0.00,0.00,16,14.10,14.00,4.79,3.02,-1.08,0.64,0.0,0
1316695,14.81,0.11,809,0.00,0.00,16,14.10,14.00,4.79,3.06,-1.08,0.64,0.0,0
1316899,14.81,0.11,812,0.00,0.00,16,14.10,13.50,4.64,3.03,-1.08,0.64,0.0,0
1317100,14.81,0.11,822,0.00,0.00,16,14.10,12.50,4.64,3.03,-1.08,0.64,0.0,0
1317294,14.59,0.11,820,0.00,0.00,16,14.10,13.00,4.64,3.02,-1.08,0.64,0.0,0
1317496,14.70,0.11,802,0.00,0.00,16,14.10,15.00,4.64,3.06,-1.08,0.64,0.0,0
1317695,14.70,0.12,765,0.00,0.00,16,14.10,19.00,4.79,3.13,-1.08,0.64,0.0,0
1317898,14.59,0.12,758,0.00,0.00,16,14.10,19.00,4.93,3.11,-1.08,0.64,0.0,0
1318095,14.47,0.13,752,0.00,0.00,16,14.10,18.50,4.93,3.13,-1.08,0.64,0.0,0
1318295,14.36,0.14,732,0.00,0.00,16,14.10,20.00,5.08,3.31,-1.08,0.64,0.0,0
1318496,14.47,0.14,743,0.00,0.00,16,14.10,17.00,5.37,3.47,-1.08,0.64,0.0,0
1318693,14.36,0.14,770,0.00,0.00,16,14.10,13.00,5.51,3.53,-1.08,0.64,0.0,0
1318897,14.24,0.14,793,0.00,0.00,16,14.10,13.00,5.37,3.53,-1.08,0.64,0.0,0
1319095,14.47,0.13,787,0.00,0.00,16,14.10,12.50,5.37,3.50,-1.08,0.64,0.0,0
1319294,14.47,0.13,796,0.00,0.00,16,14.10,11.50,5.37,3.53,-1.08,0.64,0.0,0
1319492,14.47,0.13,792,0.00,0.00,16,14.10,13.00,5.37,3.58,-1.08,0.64,0.0,0
1319693,14.70,0.13,803,0.00,0.00,16,14.10,12.00,5.37,3.58,-1.08,0.64,0.0,0
1319893,14.93,0.13,818,0.00,0.00,16,14.10,10.50,5.37,3.50,-1.08,0.64,0.0,0
1320092,14.93,0.13,817,0.00,0.00,16,14.10,11.50,5.37,3.53,-1.08,0.64,0.0,0
1320292,15.04,0.13,826,0.00,0.00,16,14.10,11.00,5.22,3.50,-1.08,0.64,0.0,0
1320495,15.04,0.13,833,0.00,0.00,16,14.10,10.50,5.22,3.45,-1.08,0.64,0.0,0
1320691,15.27,0.12,828,0.00,0.00,16,14.10,11.50,5.22,3.45,-1.08,0.64,0.0,0
1320895,15.04,0.12,832,0.00,0.00,16,14.10,11.50,5.22,3.40,-1.08,0.64,0.0,0
1321093,15.04,0.12,834,0.00,0.00,16,14.10,11.50,5.08,3.31,-1.08,0.64,0.0,0
1321294,14.93,0.13,818,0.00,0.00,16,14.10,14.00,5.08,3.43,-1.08,0.64,0.0,0
1321493,14.81,0.12,832,0.00,0.00,16,14.10,12.50,5.22,3.34,-1.08,0.64,0.0,0
1321689,14.93,0.12,823,0.00,0.00,16,14.10,13.50,5.08,3.40,-1.08,0.64,0.0,0
1321892,15.04,0.12,826,0.00,0.00,16,14.10,13.00,5.22,3.38,-1.08,0.64,0.0,0
1322091,15.16,0.12,818,0.00,0.00,16,14.10,14.00,5.22,3.34,-1.08,0.64,0.0,0
1322288,15.16,0.12,825,0.00,0.00,16,14.10,13.00,5.22,3.40,-1.08,0.64,0.0,0
1322490,15.04,0.12,829,0.00,0.00,16,14.10,13.00,5.08,3.34,-1.08,0.64,0.0,0
1322686,14.93,0.12,822,0.00,0.00,16,14.10,14.50,5.08,3.31,-1.08,0.64,0.0,0
1322888,15.04,0.12,812,0.00,0.00,16,14.10,14.00,5.08,3.36,-1.08,0.64,0.0,0
1323090,15.04,0.12,815,0.00,0.00,16,14.10,13.50,5.08,3.34,-1.08,0.64,0.0,0
1323290,14.93,0.12,820,0.00,0.00,16,14.10,14.00,5.08,3.38,-1.08,0.64,0.0,0
1323490,14.81,0.12,820,0.00,0.00,16,14.10,13.50,5.08,3.34,-1.08,0.64,0.0,0
1323686,14.70,0.12,830,0.00,0.00,16,14.10,13.00,5.08,3.31,-1.08,0.64,0.0,0
1323886,14.59,0.12,814,0.00,0.00,16,14.10,14.50,5.08,3.29,-1.08,0.64,0.0,0
1324086,14.70,0.12,816,0.00,0.00,16,14.10,14.00,5.08,3.34,-1.08,0.64,0.0,0
1324286,14.47,0.12,823,0.00,0.00,16,14.10,13.00,5.08,3.23,-1.08,0.64,0.0,0
1324486,14.47,0.12,821,0.00,0.00,16,14.10,13.50,5.08,3.36,-1.08,0.64,0.0,0
1324682,14.47,0.12,808,0.00,0.00,16,14.10,15.00,5.08,3.27,-1.08,0.64,0.0,0
1324882,14.47,0.12,821,0.00,0.00,16,14.10,13.50,5.08,3.27,-1.08,0.64,0.0,0
1325080,14.59,0.12,816,0.00,0.00,16,14.10,14.00,5.08,3.31,-1.08,0.64,0.0,0
1325280,14.70,0.12,807,0.00,0.00,16,14.10,15.00,5.08,3.29,-1.08,0.64,0.0,0
1325482,14.70,0.12,822,0.00,0.00,16,14.10,13.00,5.08,3.34,-1.08,0.64,0.0,0
1325680,14.59,0.12,825,0.00,0.00,16,14.10,13.00,5.08,3.36,-1.08,0.64,0.0,0
1325881,14.59,0.12,801,0.00,0.00,16,14.10,15.50,5.08,3.29,-1.08,0.64,0.0,0
1326079,14.59,0.12,818,0.00,0.00,16,14.10,13.50,5.08,3.19,-1.08,0.64,0.0,0
1326281,14.70,0.12,803,0.00,0.00,16,14.10,15.00,5.08,3.29,-1.08,0.64,0.0,0
1326477,14.70,0.12,807,0.00,0.00,16,14.10,14.00,5.08,3.19,-1.08,0.64,0.0,0
1326676,14.59,0.12,816,0.00,0.00,16,14.10,13.00,5.08,3.27,-1.08,0.64,0.0,0
1326880,14.59,0.12,798,0.00,0.00,16,14.10,15.00,5.08,3.34,-1.08,0.64,0.0,0
1327076,14.59,0.12,803,0.00,0.00,16,14.10,13.00,5.08,3.13,-1.08,0.64,0.0,0
1327283,14.70,0.12,801,0.00,0.00,16,14.10,16.00,5.08,3.19,-1.08,0.64,0.0,0
1327478,14.70,0.12,791,0.00,0.00,16,14.10,15.00,5.08,3.27,-1.08,0.64,0.0,0
1327674,14.59,0.12,807,0.00,0.00,16,14.10,13.00,5.08,3.31,-1.08,0.64,0.0,0
1327871,14.70,0.12,804,0.00,0.00,16,14.10,14.50,5.08,3.27,-1.08,0.64,0.0,0
1328072,14.81,0.12,807,0.00,0.00,16,14.10,14.00,5.08,3.23,-1.08,0.64,0.0,0
1328273,14.81,0.12,817,0.00,0.00,16,14.10,11.50,5.08,3.23,-1.08,0.64,0.0,0
1328471,14.70,0.12,817,0.00,0.00,16,14.10,13.00,5.08,3.23,-1.08,0.64,0.0,0
1328669,14.59,0.12,797,0.00,0.00,16,14.10,15.00,5.08,3.28,-1.08,0.64,0.0,0
1328866,14.47,0.12,811,0.00,0.00,16,14.10,13.00,5.08,3.31,-1.08,0.64,0.0,0
1329068,14.59,0.12,806,0.00,0.00,16,14.10,14.00,5.08,3.36,-1.08,0.64,0.0,0
1329269,14.70,0.12,820,0.00,0.00,16,14.10,12.50,5.08,3.23,-1.08,0.64,0.0,0
1329469,14.81,0.12,816,0.00,0.00,16,14.10,13.00,5.08,3.31,-1.08,0.64,0.0,0
1329666,14.81,0.12,816,0.00,0.00,16,14.10,13.00,5.08,3.27,-1.08,0.64,0.0,0
1329871,14.70,0.12,809,0.00,0.00,16,14.10,14.00,5.08,3.36,-1.08,0.64,0.0,0
1330071,14.81,0.12,818,0.00,0.00,16,14.10,13.00,5.08,3.31,-1.08,0.64,0.0,0
1330272,14.70,0.12,814,0.00,0.00,16,14.10,13.50,5.08,3.29,-1.08,0.64,0.0,0
1330471,14.47,0.12,814,0.00,0.00,16,14.10,13.00,5.08,3.23,-1.08,0.64,0.0,0
1330666,14.47,0.12,819,0.00,0.00,16,14.10,13.00,5.08,3.31,-1.08,0.64,0.0,0
1330867,14.70,0.13,811,0.00,0.00,16,14.10,14.00,5.08,3.38,-1.08,0.64,0.0,0
1331070,14.59,0.12,818,0.00,0.00,16,14.10,13.00,5.08,3.40,-1.08,0.64,0.0,0
1331271,14.59,0.12,826,0.00,0.00,16,14.10,12.00,5.08,3.38,-1.08,0.64,0.0,0
1331467,14.47,0.12,828,0.00,0.00,16,14.10,12.50,5.08,3.28,-1.08,0.64,0.0,0
1331667,14.36,0.12,808,0.00,0.00,16,14.10,14.00,5.08,3.31,-1.08,0.64,0.0,0
1331865,14.59,0.12,821,0.00,0.00,16,14.10,13.00,5.08,3.31,-1.08,0.64,0.0,0
1332064,14.70,0.12,819,0.00,0.00,16,14.10,14.50,5.08,3.27,-1.08,0.64,0.0,0
1332267,14.59,0.12,807,0.00,0.00,16,14.10,14.00,5.08,3.38,-1.08,0.64,0.0,0
1332465,14.59,0.12,827,0.00,0.00,16,14.10,13.00,5.08,3.31,-1.08,0.64,0.0,0
1332665,14.59,0.12,810,0.00,0.00,16,14.10,14.50,5.08,3.27,-1.08,0.64,0.0,0
1332867,14.59,0.12,809,0.00,0.00,16,14.10,14.50,5.08,3.36,-1.08,0.64,0.0,0
1333063,14.70,0.12,834,0.00,0.00,16,14.10,11.50,5.08,3.34,-1.08,0.64,0.0,0
1333268,14.81,0.12,814,0.00,0.00,16,14.10,14.00,5.08,3.34,-1.08,0.64,0.0,0
1333467,14.70,0.12,818,0.00,0.00,16,14.10,14.00,5.08,3.34,-1.08,0.64,0.0,0
1333660,14.47,0.12,827,0.00,0.00,16,14.10,13.00,5.08,3.36,-1.08,0.64,0.0,0
1333863,14.47,0.12,831,0.00,0.00,16,14.10,13.00,5.08,3.27,-1.08,0.64,0.0,0
1334063,14.70,0.12,820,0.00,0.00,16,14.10,14.00,5.08,3.27,-1.08,0.64,0.0,0
1334264,14.70,0.12,816,0.00,0.00,16,14.10,14.00,5.08,3.25,-1.08,0.64,0.0,0
1334464,14.70,0.12,824,0.00,0.00,16,14.10,13.00,5.08,3.36,-1.08,0.64,0.0,0
1334661,14.59,0.12,825,0.00,0.00,16,14.10,13.00,5.08,3.25,-1.08,0.64,0.0,0
1334863,14.47,0.12,813,0.00,0.00,16,14.10,14.50,5.08,3.21,-1.08,0.64,0.0,0
1335063,14.59,0.12,822,0.00,0.00,16,14.10,13.50,5.08,3.31,-1.08,0.64,0.0,0
1335261,14.59,0.12,807,0.00,0.00,16,14.10,15.00,5.08,3.28,-1.08,0.64,0.0,0
1335463,14.47,0.12,818,0.00,0.00,16,14.10,13.00,5.08,3.19,-1.08,0.64,0.0,0
1335655,14.47,0.12,817,0.00,0.00,16,14.10,15.50,5.08,3.19,-1.08,0.64,0.0,0
1335855,14.59,0.12,798,0.00,0.00,16,14.10,15.50,5.08,3.25,-1.08,0.64,0.0,0
1336058,14.59,0.12,816,0.00,0.00,16,14.10,13.00,5.08,3.31,-1.08,0.64,0.0,0
1336256,14.70,0.12,823,0.00,0.00,16,14.10,14.00,5.08,3.19,-1.08,0.64,0.0,0
1336456,14.81,0.12,803,0.00,0.00,16,14.10,14.00,5.08,3.28,-1.08,0.64,0.0,0
1336654,14.47,0.12,814,0.00,0.00,16,14.10,13.00,5.08,3.23,-1.08,0.64,0.0,0
1336855,14.47,0.12,820,0.00,0.00,16,14.10,14.00,4.93,3.23,-1.08,0.64,0.0,0
1337055,14.47,0.12,792,0.00,0.00,16,14.10,15.50,5.08,3.28,-1.08,0.64,0.0,0
1337254,14.59,0.12,819,0.00,0.00,16,14.10,12.50,5.08,3.28,-1.08,0.64,0.0,0
1337454,14.59,0.12,812,0.00,0.00,16,14.10,13.50,5.08,3.21,-1.08,0.64,0.0,0
1337653,14.47,0.12,798,0.00,0.00,16,14.10,15.00,5.08,3.23,-1.08,0.64,0.0,0
1337854,14.36,0.12,811,0.00,0.00,16,14.10,13.50,5.08,3.19,-1.08,0.64,0.0,0
1338052,14.47,0.13,799,0.00,0.00,16,14.10,14.50,5.08,3.33,-1.08,0.64,0.0,0
1338251,14.59,0.12,807,0.00,0.00,16,14.10,14.00,5.08,3.23,-1.08,0.64,0.0,0
1338453,14.59,0.12,805,0.00,0.00,16,14.10,14.00,5.08,3.28,-1.08,0.64,0.0,0
1338649,14.59,0.12,801,0.00,0.00,16,14.10,14.00,5.08,3.17,-1.08,0.64,0.0,0
1338852,14.47,0.12,804,0.00,0.00,16,14.10,14.00,5.08,3.25,-1.08,0.64,0.0,0
1339047,14.59,0.12,802,0.00,0.00,16,14.10,15.00,5.08,3.19,-1.08,0.64,0.0,0
1339247,14.59,0.12,796,0.00,0.00,16,14.10,14.50,5.08,3.21,-1.08,0.64,0.0,0
1339450,14.59,0.12,796,0.00,0.00,16,14.10,14.00,5.08,3.23,-1.08,0.64,0.0,0
1339647,14.47,0.12,791,0.00,0.00,16,14.10,14.50,5.08,3.28,-1.08,0.64,0.0,0
1339846,14.70,0.12,806,0.00,0.00,16,14.10,13.00,5.08,3.21,-1.08,0.64,0.0,0
1340045,14.70,0.12,801,0.00,0.00,16,14.10,13.50,5.08,3.21,-1.08,0.64,0.0,0
1340246,14.59,0.12,793,0.00,0.00,16,14.10,14.00,5.08,3.28,-1.08,0.64,0.0,0
