Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Battery Voltage (V),Alternator Duty (%)
1394902,14.81,0.25,1267,0.00,0.00,16,27.46,27.00,7.55,10.45,-1.60,0.84,13.68,0.00
1395096,14.81,0.26,1268,0.00,0.00,16,28.16,28.50,7.98,10.89,-1.60,0.84,13.60,0.00
1395287,15.27,0.27,1268,0.00,0.00,16,29.57,29.50,8.27,11.45,-1.60,0.84,13.60,0.00
1395474,16.19,0.25,1398,0.00,0.00,16,28.52,28.50,8.42,11.35,-1.60,0.84,13.60,0.00
1395666,15.62,0.24,1442,0.00,0.00,16,28.52,28.00,8.27,11.66,-1.60,0.86,13.60,0.00
1395851,15.39,0.23,1560,0.00,0.00,16,29.22,29.00,7.98,11.82,-1.60,0.86,13.60,0.00
1396039,15.62,0.22,1629,0.00,0.00,16,30.62,30.00,7.69,12.31,-1.60,0.88,13.68,0.00
1396235,15.39,0.31,1752,0.00,0.00,16,35.20,34.00,8.27,17.19,-1.60,0.98,13.60,0.00
1396422,13.90,0.33,1875,0.00,0.00,16,38.01,38.00,9.58,20.40,-0.39,1.02,13.68,0.00
1396610,14.36,0.32,2001,0.00,0.00,16,39.77,39.50,9.87,21.19,-0.39,1.02,13.60,0.00
1396799,15.04,0.31,2142,0.00,0.00,16,41.52,41.50,9.72,21.89,-0.99,1.02,13.60,0.00
1397002,15.16,0.29,2269,0.00,0.00,16,43.63,43.00,9.58,22.07,-1.60,0.96,13.60,0.00
1397189,15.04,0.27,2412,0.00,0.00,16,45.39,45.00,8.71,19.89,-2.82,0.92,13.60,0.00
1397377,13.90,0.25,2536,0.00,0.00,16,44.69,44.50,7.98,20.75,-3.42,0.90,13.68,0.00
1397564,14.13,0.24,2621,0.00,0.00,16,44.34,43.50,7.69,20.57,-3.73,0.90,13.68,0.00
1397752,14.36,0.24,2663,0.00,0.00,16,44.34,44.00,7.55,21.44,-4.04,0.90,13.60,0.00
1397955,14.13,0.23,2751,0.00,0.00,16,44.34,44.00,7.40,21.45,-4.33,0.90,13.68,0.00
1398142,14.01,0.21,2824,0.00,0.00,16,44.34,44.00,6.82,19.66,-4.33,0.84,13.68,0.00
1398330,13.78,0.18,2886,0.00,0.00,16,30.62,32.00,6.24,17.33,-4.33,0.82,13.68,0.00
1398517,14.01,0.15,2886,0.00,0.00,16,15.51,17.50,5.66,14.92,-4.33,0.78,13.60,0.00
1398705,14.01,0.13,2864,0.00,0.00,16,1.80,1.50,4.64,10.19,-4.33,0.64,13.68,0.00
1398908,13.67,0.12,2637,0.00,0.00,16,-8.75,-9.00,3.77,10.64,-3.73,0.64,13.60,0.00
1399096,15.16,0.12,2330,0.00,0.00,16,7.77,7.50,3.77,9.57,-3.11,0.64,13.68,0.00
1399283,19.41,0.10,2037,0.00,0.00,16,14.10,14.00,3.77,6.77,-2.20,0.64,13.60,0.00
1399486,23.89,0.11,1752,0.00,0.00,16,14.10,14.00,3.63,6.44,-1.60,0.64,13.60,0.00
1399673,23.66,0.13,1496,0.00,0.00,16,14.10,14.00,3.63,6.59,-1.60,0.64,13.68,0.00
1399861,23.89,0.14,1265,0.00,0.00,16,14.10,22.00,3.92,5.74,-1.60,0.64,13.60,0.00
1400049,23.89,0.13,1338,0.00,0.00,16,14.10,17.50,3.92,5.59,-1.60,0.64,13.68,0.00
1400236,23.66,0.12,1327,0.00,0.00,16,14.10,17.50,3.63,5.23,-1.60,0.64,13.60,0.00
1400439,23.54,0.11,1293,0.00,0.00,16,14.10,20.00,3.48,4.95,-1.60,0.64,13.60,0.00
1400625,15.04,0.11,1248,0.00,0.00,16,14.10,22.00,3.48,4.57,-1.60,0.64,13.68,0.00
1400812,11.94,0.11,1210,0.00,0.00,16,14.10,22.00,3.48,4.35,-1.60,0.64,13.68,0.00
1401000,11.37,0.11,1149,0.00,0.00,16,14.10,22.00,3.48,4.18,-1.30,0.64,13.68,0.00
1401203,11.37,0.11,1084,0.00,0.00,16,14.10,22.00,3.48,4.13,-1.30,0.64,13.68,0.00
1401406,11.25,0.12,1033,0.00,0.00,16,14.10,22.00,3.63,4.02,-1.30,0.64,13.68,0.00
1401581,11.25,0.11,1024,0.00,0.00,16,14.10,22.00,3.63,3.96,-1.30,0.64,13.68,0.00
1401784,11.25,0.11,1025,0.00,0.00,16,14.10,22.00,3.77,3.91,-1.30,0.64,13.68,0.00
1401972,11.37,0.11,999,0.00,0.00,16,14.10,22.00,3.77,3.80,-1.30,0.64,13.60,0.00
1402159,11.48,0.11,974,0.00,0.00,16,14.10,22.00,3.77,3.72,-1.30,0.64,13.60,0.00
1402362,11.71,0.11,964,0.00,0.00,16,14.10,22.00,3.92,3.67,-1.30,0.64,13.60,0.00
1402549,12.17,0.12,943,0.00,0.00,16,14.10,22.00,3.92,3.62,-1.30,0.64,13.52,0.00
1402739,12.52,0.12,912,0.00,0.00,16,14.10,22.00,4.06,3.58,-1.30,0.64,13.68,0.00
1402932,13.09,0.11,898,0.00,0.00,16,14.10,22.00,4.06,3.38,-1.30,0.64,13.60,0.00
1403126,13.21,0.11,848,0.00,0.00,16,14.10,22.00,4.21,3.31,-1.30,0.64,13.68,0.00
1403318,13.67,0.11,834,0.00,0.00,16,14.10,22.00,4.35,3.14,-1.30,0.64,13.60,0.00
1403507,14.01,0.11,820,0.00,0.00,16,14.10,22.00,4.35,3.13,-1.30,0.64,13.68,0.00
1403697,14.36,0.11,805,0.00,0.00,16,14.10,22.00,4.50,3.05,-1.30,0.64,13.60,0.00
1403888,14.81,0.12,773,0.00,0.00,16,14.10,22.00,4.64,3.08,-1.30,0.64,13.68,0.00
1404082,15.16,0.12,776,0.00,0.00,16,14.10,22.00,4.79,3.17,-1.30,0.64,13.68,0.00
1404273,15.85,0.12,789,0.00,0.00,16,14.10,21.00,4.79,3.21,-1.30,0.64,13.68,0.00
1404466,16.31,0.12,809,0.00,0.00,16,14.10,18.50,4.93,3.21,-1.30,0.64,13.60,0.00
1404652,16.77,0.12,802,0.00,0.00,16,14.10,18.00,4.93,3.25,-1.30,0.64,13.68,0.00
1404836,16.88,0.13,802,0.00,0.00,16,14.10,17.50,4.93,3.31,-1.30,0.68,13.68,0.00
1405024,17.00,0.18,881,0.00,0.00,16,14.80,14.50,5.37,4.79,-1.30,0.72,13.68,0.00
1405215,17.11,0.18,1052,0.00,0.00,16,17.27,16.50,6.09,6.48,-1.30,0.76,13.68,0.00
1405418,15.85,0.20,1306,0.00,0.00,16,22.89,21.00,6.67,8.56,-1.60,0.82,13.68,0.00
1405605,15.85,0.19,1578,0.00,0.00,16,28.87,28.50,6.67,9.74,-1.60,0.82,13.60,0.00
1405793,17.00,0.18,1751,0.00,0.00,16,32.38,32.00,6.24,10.28,-1.60,0.82,13.68,0.00
1405980,16.31,0.17,1925,0.00,0.00,16,34.84,34.00,5.95,10.89,-1.60,0.84,13.52,0.00
1406183,15.39,0.09,2032,0.00,0.00,16,22.89,22.50,3.92,3.47,-1.90,0.64,13.68,0.00
1406371,15.27,0.08,1836,0.00,0.00,16,14.10,14.00,3.34,4.60,-1.60,0.64,13.60,0.00
1406558,16.08,0.10,1541,0.00,0.00,16,14.10,14.00,3.19,5.10,-1.60,0.64,13.68,0.00
1406755,17.11,0.12,1244,0.00,0.00,16,14.10,22.00,3.48,5.01,-1.60,0.64,13.60,0.00
1406944,17.80,0.12,1254,0.00,0.00,16,14.10,22.00,3.63,4.69,-1.60,0.64,13.68,0.00
1407138,23.66,0.11,1210,0.00,0.00,16,14.10,22.00,3.48,4.57,-1.60,0.64,13.60,0.00
1407330,22.39,0.11,1171,0.00,0.00,16,14.10,22.00,3.48,4.35,-1.30,0.64,13.60,0.00
1407526,16.77,0.12,1083,0.00,0.00,16,14.10,22.00,3.63,4.24,-1.30,0.64,13.68,0.00
1407708,13.21,0.13,1010,0.00,0.00,16,14.10,22.00,3.77,4.24,-1.30,0.64,13.68,0.00
1407896,11.94,0.12,985,0.00,0.00,16,14.10,22.00,3.77,3.93,-1.30,0.64,13.68,0.00
1408083,11.25,0.11,990,0.00,0.00,16,14.10,22.00,3.92,3.67,-1.30,0.64,13.68,0.00
1408271,11.14,0.11,992,0.00,0.00,16,14.10,21.50,3.77,3.53,-1.30,0.64,13.68,0.00
1408474,11.14,0.11,985,0.00,0.00,16,14.10,21.00,3.77,3.53,-1.30,0.64,13.60,0.00
1408661,11.25,0.11,958,0.00,0.00,16,14.10,22.00,3.77,3.53,-1.30,0.64,13.60,0.00
1408849,11.48,0.14,940,0.00,0.00,16,14.10,14.00,3.92,4.41,-1.30,0.72,13.68,0.00
1409037,11.94,0.23,984,0.00,0.00,16,17.97,17.50,5.22,7.66,-1.30,0.82,13.68,0.00
1409225,12.75,0.26,1349,0.00,0.00,16,28.87,28.50,7.25,10.59,-1.30,0.86,13.60,0.00
1409428,12.86,0.25,1574,0.00,0.00,16,29.57,29.50,8.13,13.02,-1.60,0.90,13.68,0.00
1409615,15.85,0.27,1614,0.00,0.00,16,29.92,29.50,8.27,14.02,-1.60,0.90,13.52,0.00
1409803,17.00,0.29,1624,0.00,0.00,16,31.68,31.00,8.56,15.55,-1.60,0.94,13.68,0.00
1409990,15.27,0.32,1609,0.00,0.00,16,33.79,33.00,9.29,17.11,-1.60,0.98,13.52,0.00
1410193,15.27,0.34,1572,0.00,0.00,16,34.14,34.00,10.01,17.71,-0.99,1.00,13.60,0.00
1410381,14.93,0.37,1490,0.00,0.00,16,31.68,31.50,10.88,18.02,-0.99,1.00,13.52,0.00
1410567,14.59,0.36,1559,0.00,0.00,16,34.14,34.00,11.03,18.33,-0.68,1.02,13.60,0.00
1410755,15.04,0.36,1634,0.00,0.00,16,34.84,34.50,11.03,19.51,-0.68,1.02,13.68,0.00
1410958,15.16,0.36,1694,0.00,0.00,16,35.90,35.50,11.03,20.40,-0.39,1.04,13.60,0.00
1411145,15.16,0.36,1771,0.00,0.00,16,36.60,36.50,10.88,21.45,-0.08,1.04,13.68,0.00
1411333,14.81,0.37,1852,0.00,0.00,16,36.95,36.50,11.03,22.86,0.23,1.04,13.60,0.00
1411521,14.59,0.36,1921,0.00,0.00,16,38.01,38.00,11.03,22.78,0.23,1.06,13.60,0.00
1411709,14.47,0.36,2009,0.00,0.00,16,39.06,39.50,11.03,23.74,0.54,1.06,13.60,0.00
1411912,14.59,0.35,2050,0.00,0.00,16,40.47,40.00,10.88,24.03,0.23,1.04,13.60,0.00
1412100,14.59,0.34,2128,0.00,0.00,16,41.17,41.00,10.74,24.23,-0.39,1.04,13.60,0.00
1412287,14.81,0.33,2190,0.00,0.00,16,41.88,41.50,10.45,24.22,-0.99,1.00,13.52,0.00
1412478,14.59,0.30,2252,0.00,0.00,16,43.28,42.50,9.87,23.14,-1.60,0.96,13.60,0.00
1412681,13.78,0.28,2322,0.00,0.00,16,44.34,44.00,9.14,21.89,-2.82,0.94,13.52,0.00
1412867,13.55,0.28,2393,0.00,0.00,16,45.39,45.00,8.85,22.14,-3.11,0.94,13.68,0.00
1413056,13.55,0.28,2450,0.00,0.00,16,45.39,45.00,8.71,22.76,-3.42,0.94,13.60,0.00
1413244,13.67,0.28,2515,0.00,0.00,16,45.39,45.00,8.42,23.14,-3.42,0.94,13.68,0.00
1413447,13.67,0.25,2558,0.00,0.00,16,44.69,44.50,8.27,20.84,-3.73,0.88,13.52,0.00
1413635,13.21,0.21,2572,0.00,0.00,16,43.98,43.50,7.40,18.33,-3.73,0.86,13.60,0.00
1413829,13.09,0.21,2635,0.00,0.00,16,43.63,43.50,6.82,17.71,-3.73,0.84,13.60,0.00
1414020,13.32,0.19,2658,0.00,0.00,16,36.95,36.00,6.38,16.44,-4.04,0.82,13.60,0.00
1414210,13.21,0.15,2637,0.00,0.00,16,14.80,13.00,5.66,13.95,-4.04,0.76,13.68,0.00
1414403,13.55,0.14,2600,0.00,0.00,16,4.96,8.50,4.93,11.99,-3.73,0.76,13.68,0.00
1414591,14.01,0.13,2633,0.00,0.00,16,4.61,3.50,4.64,11.82,-4.04,0.76,13.60,0.00
1414770,14.13,0.14,2625,0.00,0.00,16,8.48,9.00,4.64,12.48,-4.04,0.76,13.68,0.00
1414973,13.21,0.12,2622,0.00,0.00,16,-1.37,4.50,4.64,11.51,-3.73,0.76,13.68,0.00
1415161,14.36,0.14,2598,0.00,0.00,16,6.37,6.00,4.64,11.93,-3.73,0.76,13.68,0.00
1415348,13.55,0.14,2612,0.00,0.00,16,8.12,8.00,4.64,12.30,-3.73,0.76,13.60,0.00
1415548,13.32,0.14,2577,0.00,0.00,16,4.96,4.50,4.64,11.66,-3.73,0.76,13.68,0.00
1415730,13.55,0.14,2578,0.00,0.00,16,7.42,7.00,4.64,12.04,-3.73,0.76,13.60,0.00
1415918,13.21,0.14,2568,0.00,0.00,16,7.42,8.00,4.79,12.10,-3.73,0.78,13.60,0.00
1416120,13.67,0.15,2608,0.00,0.00,16,16.91,15.50,4.93,13.14,-3.73,0.82,13.68,0.00
1416308,13.67,0.19,2564,0.00,0.00,16,35.55,34.50,5.66,16.00,-3.73,0.84,13.60,0.00
1416496,13.44,0.21,2614,0.00,0.00,16,43.63,43.50,6.24,18.02,-3.73,0.86,13.68,0.00
1416693,13.44,0.21,2633,0.00,0.00,16,43.63,43.50,6.53,17.94,-4.04,0.86,13.60,0.00
1416888,14.13,0.21,2663,0.00,0.00,16,43.98,43.50,6.67,18.26,-4.04,0.86,13.60,0.00
1417078,14.36,0.21,2709,0.00,0.00,16,43.63,42.50,6.53,17.79,-4.04,0.86,13.60,0.00
1417268,14.36,0.20,2749,0.00,0.00,16,43.98,43.50,6.53,18.57,-4.33,0.86,13.68,0.00
1417459,14.13,0.20,2781,0.00,0.00,16,44.34,44.00,6.53,19.04,-4.33,0.86,13.60,0.00
1417652,14.01,0.21,2811,0.00,0.00,16,44.34,44.00,6.53,19.04,-4.33,0.86,13.68,0.00
1417833,14.01,0.19,2818,0.00,0.00,16,40.82,40.50,6.38,17.95,-4.33,0.82,13.68,0.00
1418020,13.78,0.16,2832,0.00,0.00,16,22.89,22.50,5.80,15.27,-4.33,0.78,13.68,0.00
1418208,13.21,0.14,2795,0.00,0.00,16,9.53,9.00,5.22,12.64,-4.33,0.74,13.68,0.00
1418400,14.36,0.12,2814,0.00,0.00,16,-1.72,-2.50,4.64,11.50,-4.33,0.74,13.68,0.00
1418603,14.70,0.13,2802,0.00,0.00,16,-1.37,0.00,4.50,11.93,-4.33,0.72,13.68,0.00
1418795,14.01,0.13,2790,0.00,0.00,16,2.50,-1.00,4.35,11.99,-4.33,0.74,13.68,0.00
1418983,13.78,0.14,2762,0.00,0.00,16,5.66,5.50,4.64,12.58,-4.33,0.76,13.60,0.00
1419170,13.78,0.14,2755,0.00,0.00,16,9.53,11.00,4.79,13.39,-4.33,0.68,13.68,0.00
1419358,13.55,0.10,2730,0.00,0.00,16,-10.16,-10.50,3.77,9.08,-4.33,0.64,13.60,0.00
1419561,15.04,0.11,2709,0.00,0.00,16,-10.16,-10.50,3.77,9.70,-4.33,0.64,13.68,0.00
1419748,21.82,0.11,2690,0.00,0.00,16,-10.16,-10.50,3.92,9.43,-4.04,0.64,13.60,0.00
1419936,25.72,0.11,2684,0.00,0.00,16,-10.16,-10.50,3.92,9.65,-4.04,0.64,13.68,0.00
1420123,24.00,0.10,2668,0.00,0.00,16,-10.16,-10.50,3.92,9.04,-4.04,0.64,13.60,0.00
1420311,23.89,0.11,2623,0.00,0.00,16,-10.16,-10.50,3.92,9.35,-4.04,0.64,13.60,0.00
1420514,23.77,0.11,2581,0.00,0.00,16,-10.16,-10.50,3.92,9.04,-4.04,0.64,13.60,0.00
1420695,23.89,0.11,2476,0.00,0.00,16,-10.16,-10.50,3.92,8.77,-3.42,0.64,13.68,0.00
1420898,23.77,0.10,2367,0.00,0.00,16,-6.29,-2.00,3.92,8.44,-3.11,0.64,13.60,0.00
1421086,23.89,0.09,2180,0.00,0.00,16,15.16,15.00,3.92,7.10,-2.51,0.64,13.68,0.00
1421280,23.77,0.09,1968,0.00,0.00,16,14.10,14.00,3.77,5.68,-1.90,0.64,13.68,0.00
1421468,23.77,0.10,1669,0.00,0.00,16,14.10,14.00,3.77,5.65,-1.60,0.64,13.68,0.00
1421655,23.77,0.12,1380,0.00,0.00,16,14.10,14.00,4.06,5.49,-1.60,0.64,13.60,0.00
1421843,24.12,0.12,1248,0.00,0.00,16,14.10,22.00,4.06,4.91,-1.60,0.64,13.68,0.00
1422046,24.00,0.10,1280,0.00,0.00,16,14.10,20.00,3.77,4.46,-1.60,0.64,13.68,0.00
1422233,23.77,0.10,1252,0.00,0.00,16,14.10,21.00,3.63,4.18,-1.60,0.64,13.68,0.00
1422421,21.48,0.10,1221,0.00,0.00,16,14.10,22.00,3.48,3.99,-1.60,0.64,13.52,0.00
1422608,18.03,0.10,1159,0.00,0.00,16,14.10,22.00,3.48,3.96,-1.30,0.64,13.68,0.00
1422796,14.81,0.10,1088,0.00,0.00,16,14.10,22.00,3.63,3.62,-1.30,0.64,13.60,0.00
1422999,13.67,0.10,1045,0.00,0.00,16,14.10,22.00,3.63,3.65,-1.30,0.64,13.60,0.00
1423186,12.98,0.11,1022,0.00,0.00,16,14.10,22.00,3.63,3.65,-1.30,0.64,13.60,0.00
1423374,12.63,0.11,982,0.00,0.00,16,14.10,22.00,3.77,3.67,-1.30,0.64,13.60,0.00
1423561,12.17,0.11,963,0.00,0.00,16,14.10,22.00,3.92,3.62,-1.30,0.64,13.60,0.00
1423764,12.17,0.11,942,0.00,0.00,16,14.10,22.00,3.92,3.50,-1.30,0.64,13.68,0.00
1423953,12.17,0.12,917,0.00,0.00,16,14.10,22.00,4.06,3.58,-1.30,0.64,13.68,0.00
1424141,12.17,0.11,908,0.00,0.00,16,14.10,22.00,4.21,3.38,-1.30,0.64,13.68,0.00
1424329,12.17,0.11,906,0.00,0.00,16,14.10,22.00,4.21,3.28,-1.30,0.64,13.68,0.00
1424532,12.40,0.11,890,0.00,0.00,16,14.10,22.00,4.21,3.27,-1.30,0.64,13.68,0.00
1424720,12.52,0.11,857,0.00,0.00,16,14.10,22.00,4.21,3.17,-1.30,0.64,13.68,0.00
1424915,12.86,0.11,821,0.00,0.00,16,14.10,22.00,4.35,3.08,-1.30,0.64,13.60,0.00
1425109,13.44,0.11,802,0.00,0.00,16,14.10,22.00,4.50,2.97,-1.30,0.64,13.68,0.00
1425302,13.90,0.11,788,0.00,0.00,16,14.10,22.00,4.50,2.99,-1.30,0.64,13.68,0.00
1425493,14.47,0.11,789,0.00,0.00,16,14.10,22.00,4.64,3.00,-1.30,0.64,13.60,0.00
1425682,15.04,0.12,786,0.00,0.00,16,14.10,22.00,4.79,3.06,-1.30,0.64,13.60,0.00
1425875,15.50,0.12,800,0.00,0.00,16,14.10,20.50,4.79,3.11,-1.30,0.64,13.68,0.00
1426069,15.85,0.11,818,0.00,0.00,16,14.10,17.50,4.79,3.08,-1.30,0.64,13.60,0.00
1426258,15.96,0.12,803,0.00,0.00,16,14.10,19.00,4.79,3.03,-1.30,0.64,13.60,0.00
1426449,16.19,0.11,817,0.00,0.00,16,14.10,16.50,4.79,3.11,-1.30,0.64,13.52,0.00
1426639,16.08,0.11,809,0.00,0.00,16,14.10,16.50,4.79,3.11,-1.30,0.64,13.68,0.00
1426829,16.19,0.11,808,0.00,0.00,16,14.10,16.50,4.79,3.08,-1.30,0.64,13.60,0.00
1427021,16.08,0.12,810,0.00,0.00,16,14.10,15.50,4.79,3.11,-1.30,0.64,13.60,0.00
1427212,15.96,0.11,813,0.00,0.00,16,14.10,15.00,4.79,3.06,-1.30,0.64,13.68,0.00
1427403,15.96,0.11,812,0.00,0.00,16,14.10,15.00,4.79,3.06,-1.30,0.64,13.68,0.00
1427595,15.85,0.12,796,0.00,0.00,16,14.10,16.50,4.79,3.13,-1.30,0.64,13.68,0.00
1427784,15.62,0.11,817,0.00,0.00,16,14.10,14.00,4.79,3.08,-1.30,0.64,13.60,0.00
1427974,15.62,0.12,799,0.00,0.00,16,14.10,15.50,4.79,3.08,-1.30,0.64,13.68,0.00
1428164,15.39,0.11,815,0.00,0.00,16,14.10,14.00,4.79,3.06,-1.30,0.64,13.68,0.00
1428357,15.39,0.11,818,0.00,0.00,16,14.10,13.50,4.64,3.06,-1.30,0.64,13.60,0.00
1428548,15.39,0.12,796,0.00,0.00,16,14.10,15.50,4.79,3.11,-1.30,0.64,13.68,0.00
1428724,15.27,0.11,817,0.00,0.00,16,14.10,13.00,4.79,3.02,-1.30,0.64,13.60,0.00
1428927,15.39,0.11,812,0.00,0.00,16,14.10,14.00,4.79,3.02,-1.30,0.64,13.68,0.00
1429114,15.27,0.11,796,0.00,0.00,16,14.10,15.50,4.79,3.06,-1.30,0.64,13.60,0.00
1429306,15.27,0.12,804,0.00,0.00,16,14.10,14.00,4.79,3.06,-1.30,0.64,13.60,0.00
1429494,15.27,0.11,811,0.00,0.00,16,14.10,13.00,4.79,3.06,-1.30,0.64,13.44,0.00
1429683,15.27,0.11,808,0.00,0.00,16,14.10,13.50,4.79,3.03,-1.30,0.64,13.68,0.00
1429871,15.27,0.11,813,0.00,0.00,16,14.10,13.00,4.64,3.06,-1.30,0.64,13.60,0.00
1430063,15.27,0.11,817,0.00,0.00,16,14.10,13.00,4.64,3.06,-1.30,0.64,13.60,0.00
1430266,15.04,0.11,799,0.00,0.00,16,14.10,15.00,4.79,3.02,-1.30,0.64,13.68,0.00
1430454,15.16,0.11,812,0.00,0.00,16,14.10,13.00,4.79,3.02,-1.30,0.64,13.68,0.00
1430645,15.16,0.11,813,0.00,0.00,16,14.10,13.00,4.64,3.02,-1.30,0.64,13.60,0.00
1430833,15.04,0.11,811,0.00,0.00,16,14.10,14.00,4.79,3.02,-1.30,0.64,13.68,0.00
1431020,15.16,0.11,812,0.00,0.00,16,14.10,12.00,4.64,3.03,-1.30,0.64,13.60,0.00
1431223,15.27,0.11,810,0.00,0.00,16,14.10,14.00,4.64,3.02,-1.30,0.64,13.60,0.00
1431411,15.16,0.11,810,0.00,0.00,16,14.10,14.00,4.64,3.02,-1.30,0.64,13.68,0.00
1431601,15.27,0.11,819,0.00,0.00,16,14.10,12.00,4.64,3.02,-1.30,0.64,13.60,0.00
1431789,15.27,0.11,810,0.00,0.00,16,14.10,14.00,4.64,3.02,-1.30,0.64,13.60,0.00
1431976,15.27,0.11,811,0.00,0.00,16,14.10,14.00,4.64,3.02,-1.30,0.64,13.60,0.00
1432179,15.16,0.11,815,0.00,0.00,16,14.10,12.50,4.64,3.02,-1.30,0.64,13.60,0.00
1432367,15.16,0.11,823,0.00,0.00,16,14.10,13.00,4.64,3.02,-1.30,0.64,13.52,0.00
1432554,15.16,0.11,820,0.00,0.00,16,14.10,13.00,4.64,3.02,-1.30,0.64,13.60,0.00
1432742,15.04,0.11,810,0.00,0.00,16,14.10,14.50,4.64,2.99,-1.30,0.64,13.44,0.00
1432945,14.93,0.11,816,0.00,0.00,16,14.10,14.00,4.64,3.02,-1.30,0.64,13.68,0.00
1433132,14.93,0.11,831,0.00,0.00,16,14.10,12.00,4.64,2.99,-1.30,0.64,13.52,0.00
1433320,14.93,0.11,819,0.00,0.00,16,14.10,14.00,4.64,2.99,-1.30,0.64,13.68,0.00
1433512,14.93,0.11,826,0.00,0.00,16,14.10,13.00,4.64,2.99,-1.30,0.64,13.52,0.00
1433699,14.81,0.11,822,0.00,0.00,16,14.10,13.00,4.64,3.02,-1.30,0.64,13.60,0.00
1433889,14.70,0.11,822,0.00,0.00,16,14.10,13.50,4.64,2.95,-1.30,0.64,13.68,0.00
1434092,14.70,0.11,812,0.00,0.00,16,14.10,14.50,4.64,2.95,-1.30,0.64,13.60,0.00
1434279,14.70,0.11,806,0.00,0.00,16,14.10,15.00,4.64,2.94,-1.30,0.64,13.60,0.00
1434467,14.70,0.11,809,0.00,0.00,16,14.10,14.50,4.64,2.97,-1.30,0.64,13.68,0.00
1434654,14.70,0.11,814,0.00,0.00,16,14.10,12.50,4.64,2.94,-1.30,0.64,13.60,0.00
1434848,14.70,0.11,816,0.00,0.00,16,14.10,14.00,4.50,2.94,-1.30,0.64,13.60,0.00
1435036,14.70,0.11,806,0.00,0.00,16,14.10,15.00,4.64,2.94,-1.30,0.64,13.60,0.00
1435239,14.81,0.11,802,0.00,0.00,16,14.10,15.00,4.64,2.94,-1.30,0.64,13.68,0.00
1435447,14.81,0.11,817,0.00,0.00,16,14.10,13.00,4.64,2.94,-1.30,0.64,13.52,0.00
1435618,14.81,0.11,809,0.00,0.00,16,14.10,14.00,4.64,2.94,-1.30,0.64,13.68,0.00
1435806,14.70,0.11,810,0.00,0.00,16,14.10,14.00,4.64,2.94,-1.30,0.64,13.44,0.00
1435993,14.70,0.11,809,0.00,0.00,16,14.10,14.00,4.64,2.97,-1.30,0.64,13.60,0.00
1436181,14.70,0.11,820,0.00,0.00,16,14.10,13.00,4.64,2.94,-1.30,0.64,13.52,0.00
1436371,14.70,0.11,814,0.00,0.00,16,14.10,14.00,4.50,2.94,-1.30,0.64,13.60,0.00
1436574,14.70,0.11,818,0.00,0.00,16,14.10,13.50,4.64,2.97,-1.30,0.64,13.44,0.00
1436768,14.70,0.11,807,0.00,0.00,16,14.10,14.50,4.50,2.94,-1.30,0.64,13.60,0.00
1436960,14.70,0.11,816,0.00,0.00,16,14.10,13.50,4.50,2.94,-1.30,0.64,13.60,0.00
1437155,14.59,0.11,819,0.00,0.00,16,14.10,13.00,4.64,2.94,-1.30,0.64,13.60,0.00
1437344,14.59,0.11,815,0.00,0.00,16,14.10,13.50,4.64,2.94,-1.30,0.64,13.60,0.00
1437535,14.81,0.11,810,0.00,0.00,16,14.10,14.00,4.50,2.94,-1.30,0.64,13.60,0.00
1437726,14.81,0.11,817,0.00,0.00,16,14.10,13.50,4.50,2.94,-1.30,0.64,13.60,0.00
1437914,14.81,0.11,814,0.00,0.00,16,14.10,14.00,4.50,2.94,-1.30,0.64,13.60,0.00
1438102,14.93,0.11,808,0.00,0.00,16,14.10,14.00,4.50,2.91,-1.30,0.64,13.60,0.00
1438289,14.93,0.11,816,0.00,0.00,16,14.10,13.50,4.50,2.94,-1.30,0.64,13.68,0.00
1438492,14.93,0.11,819,0.00,0.00,16,14.10,13.00,4.50,2.89,-1.30,0.64,13.60,0.00
1438680,14.81,0.11,802,0.00,0.00,16,14.10,15.00,4.50,2.94,-1.30,0.64,13.68,0.00
1438867,14.81,0.11,820,0.00,0.00,16,14.10,13.00,4.50,2.94,-1.30,0.64,13.52,0.00
1439055,14.59,0.11,812,0.00,0.00,16,14.10,14.00,4.50,2.94,-1.30,0.64,13.60,0.00
1439247,14.47,0.11,805,0.00,0.00,16,14.10,14.50,4.50,2.94,-1.30,0.64,13.44,0.00
1439450,14.47,0.11,802,0.00,0.00,16,14.10,14.50,4.50,2.94,-1.30,0.64,13.52,0.00
1439637,14.36,0.11,817,0.00,0.00,16,14.10,14.00,4.50,2.94,-1.30,0.64,13.60,0.00
1439825,14.24,0.11,809,0.00,0.00,16,14.10,14.00,4.50,2.94,-1.30,0.64,13.44,0.00
1440012,14.13,0.11,808,0.00,0.00,16,14.10,14.00,4.50,2.94,-1.30,0.64,13.60,0.00
1440215,14.13,0.11,808,0.00,0.00,16,14.10,14.00,4.50,2.94,-1.30,0.64,13.52,0.00
1440403,14.24,0.11,802,0.00,0.00,16,14.10,14.00,4.50,2.94,-1.30,0.64,13.60,0.00
