Time (msec),A/F Sensor #1 (Direct)* (AFR),Atmospheric Pressure (psi),CL/OL Fueling* (status),Coolant Temperature (F),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Pump Duty (%),Injector Duty Cycle (%),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Throttle Opening Angle (%)
1438192,23.78,14.36,10,189,1509,0.00,0.00,74.90,0.00,0.00,3.92,0.00
1438369,23.90,14.36,10,189,1494,0.00,0.00,74.90,0.00,0.00,4.06,0.00
1438540,23.71,14.36,10,189,1469,0.00,0.00,74.90,0.00,0.00,3.92,0.00
1438712,23.95,14.36,10,189,1444,0.00,0.00,74.90,0.00,0.00,3.77,0.00
1438884,23.83,14.36,10,189,1412,0.00,0.00,74.90,0.00,0.00,3.77,0.00
1439072,23.95,14.36,10,189,1398,0.00,0.00,74.90,2.09,0.00,3.77,0.00
1439244,23.59,14.36,10,189,1394,0.00,0.00,74.90,2.08,0.00,3.63,0.00
1439415,23.40,14.36,10,189,1362,0.00,0.00,74.90,2.33,0.00,3.77,5.10
1439587,15.79,14.36,10,189,1430,0.00,0.00,74.90,5.49,0.00,6.38,10.20
1439759,11.72,14.36,8,189,1366,0.00,0.00,74.90,6.12,0.00,10.30,13.73
1439931,13.47,14.36,8,189,1489,0.00,0.00,74.90,6.50,0.00,12.62,16.47
1440105,15.80,14.36,8,189,1437,0.00,0.00,74.90,7.66,0.00,13.20,18.43
1440277,15.56,14.36,8,189,1548,0.00,0.00,74.90,7.60,0.00,13.78,21.57
1440449,15.82,14.36,8,189,1584,0.00,0.00,74.90,8.45,0.00,14.07,24.31
1440625,14.77,14.36,8,189,1682,0.00,0.00,74.90,8.97,0.00,14.51,27.45
1440797,14.97,14.36,8,189,1805,0.00,0.00,74.90,10.40,0.00,14.95,30.20
1440969,14.63,14.36,8,189,1820,0.00,0.00,100.00,10.48,0.00,15.24,33.73
1441156,14.82,14.36,8,189,1924,0.00,0.00,100.00,11.08,0.00,15.67,38.43
1441317,14.93,14.36,8,189,2036,0.00,0.00,100.00,12.16,0.00,16.11,42.35
1441505,14.97,14.36,8,189,2074,0.00,0.00,100.00,12.39,0.00,16.40,44.71
1441677,14.84,14.36,10,189,2166,0.00,0.00,100.00,14.32,0.00,16.83,47.45
1441849,14.13,14.36,10,189,2294,0.00,0.00,100.00,15.66,0.00,17.27,49.80
1442020,13.32,14.36,10,189,2347,0.00,0.00,100.00,16.52,0.00,17.56,51.37
1442197,13.15,14.36,10,189,2459,0.00,0.00,100.00,18.36,0.00,17.99,51.76
1442373,12.66,14.36,10,189,2575,0.00,0.00,100.00,20.33,0.00,18.57,52.16
1442545,12.26,14.36,10,189,2682,0.00,0.00,100.00,23.46,0.00,19.01,45.49
1442717,12.06,14.36,10,189,2796,0.00,0.00,100.00,24.46,0.00,19.15,30.20
1442889,11.64,14.36,10,189,2890,0.00,0.00,100.00,21.41,0.00,16.11,13.33
1443061,11.58,14.36,8,189,2927,0.00,0.00,74.90,11.24,0.00,11.03,4.31
1443237,11.92,14.36,10,189,2925,0.00,0.00,74.90,0.00,0.00,5.22,0.00
1443409,13.82,14.36,10,189,3041,0.00,0.00,74.90,0.00,0.00,4.06,0.00
1443581,15.00,14.36,10,189,2810,0.00,0.00,74.90,0.00,0.00,3.77,0.00
1443753,24.24,14.36,10,189,2886,0.00,0.00,74.90,0.00,0.00,3.77,0.00
1443925,24.00,14.36,10,189,2938,0.00,0.00,74.90,0.00,0.00,3.63,0.00
1444112,23.65,14.36,10,189,2778,0.00,0.00,74.90,0.00,0.00,3.77,0.00
1444284,23.58,14.36,10,189,2717,0.00,0.00,74.90,0.00,0.00,3.77,0.00
1444456,23.58,14.36,10,189,2770,0.00,0.00,74.90,0.00,0.00,3.63,0.00
1444631,23.76,14.36,10,190,2712,0.00,0.00,74.90,0.00,0.00,3.63,0.00
1444803,23.72,14.36,10,190,2610,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1444975,23.70,14.36,10,190,2498,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1445147,23.72,14.36,10,190,2427,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1445324,23.77,14.36,10,190,2353,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1445495,23.80,14.36,10,190,2309,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1445667,23.82,14.36,10,190,2232,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1445839,23.72,14.36,10,190,2148,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1446027,23.65,14.36,10,190,2066,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1446186,23.90,14.36,10,190,2000,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1446374,23.87,14.36,10,190,1906,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1446546,23.69,14.36,10,190,1865,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1446718,23.97,14.36,10,190,1788,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1446889,23.70,14.36,10,190,1716,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1447061,23.98,14.36,10,190,1684,0.00,0.00,74.90,0.00,0.00,3.48,0.00
1447233,23.80,14.36,10,190,1611,0.00,0.00,74.90,0.00,0.00,3.63,0.00
1447405,23.65,14.36,10,190,1560,0.00,0.00,74.90,0.00,0.00,3.77,0.00
1447577,23.87,14.36,10,190,1532,0.00,0.00,74.90,0.00,0.00,3.92,0.00
1447764,23.75,14.36,10,190,1470,0.00,0.00,74.90,0.00,0.00,3.92,0.00
1447936,23.80,14.36,10,190,1407,0.00,0.00,74.90,0.00,0.00,3.92,0.00
1448108,23.72,14.36,10,190,1370,0.00,0.00,74.90,2.34,0.00,3.92,0.00
1448280,23.96,14.36,10,190,1334,0.00,0.00,74.90,2.28,0.00,3.63,0.00
1448452,22.12,14.36,10,190,1274,0.00,0.00,74.90,2.48,0.00,3.63,0.00
1448624,13.61,14.36,10,190,1255,0.00,0.00,74.90,2.41,0.00,3.63,0.00
1448796,11.53,14.36,8,190,1221,0.00,0.00,74.90,2.34,0.00,3.77,0.00
1448967,11.19,14.36,8,190,1162,0.00,0.00,74.90,2.27,0.00,3.92,0.00
1449155,11.19,14.36,8,190,1140,0.00,0.00,74.90,1.94,0.00,4.06,0.00
1449327,11.19,14.36,8,190,1127,0.00,0.00,74.90,1.68,0.00,4.06,0.00
1449499,11.41,14.36,8,190,1128,0.00,0.00,74.90,1.68,0.00,4.06,0.00
1449671,12.32,14.36,8,190,1116,0.00,0.00,74.90,1.67,0.00,4.21,0.00
1449842,13.61,14.36,8,190,1116,0.00,0.00,74.90,1.67,0.00,4.21,0.00
1450014,14.23,14.36,8,190,1073,0.00,0.00,74.90,1.83,0.00,4.21,0.00
1450186,14.65,14.36,8,190,1072,0.00,0.00,74.90,1.60,0.00,4.21,0.00
1450373,14.99,14.36,8,190,1030,0.00,0.00,74.90,1.54,0.00,4.21,0.00
1450545,15.08,14.36,8,190,1003,0.00,0.00,74.90,1.71,0.00,4.35,0.00
1450717,15.51,14.36,8,190,1061,0.00,0.00,74.90,1.81,0.00,4.35,0.00
1450889,15.09,14.36,8,190,1077,0.00,0.00,74.90,1.61,0.00,4.35,0.00
1451061,14.97,14.36,8,190,1042,0.00,0.00,74.90,1.78,0.00,4.35,0.00
1451233,15.35,14.36,8,190,1068,0.00,0.00,74.90,2.28,0.00,4.50,1.57
1451405,15.81,14.36,8,190,1128,0.00,0.00,74.90,2.41,0.00,5.37,2.35
1451577,13.49,14.36,8,190,1202,0.00,0.00,74.90,2.57,0.00,5.80,3.14
1451748,13.68,14.36,8,190,1252,0.00,0.00,74.90,3.21,0.00,6.24,5.10
1451938,15.05,14.36,8,190,1422,0.00,0.00,74.90,3.73,0.00,7.11,5.49
1452110,14.82,14.36,8,190,1529,0.00,0.00,74.90,3.91,0.00,7.11,5.88
1452282,15.94,14.36,8,190,1568,0.00,0.00,74.90,4.35,0.00,7.25,5.88
1452454,15.73,14.36,8,190,1568,0.00,0.00,74.90,4.33,0.00,7.40,6.67
1452626,15.24,14.36,8,190,1556,0.00,0.00,74.90,4.65,0.00,7.69,7.06
1455456,15.06,14.36,8,190,1250,0.00,0.00,74.90,3.81,0.00,7.84,1.96
1455628,14.44,14.36,8,190,1300,0.00,0.00,74.90,3.05,0.00,6.82,1.57
1455815,13.91,14.36,8,190,1315,0.00,0.00,74.90,2.81,0.00,5.66,1.57
1455987,14.10,14.36,8,190,1309,0.00,0.00,74.90,2.51,0.00,5.22,1.18
1456159,14.18,14.36,8,190,1315,0.00,0.00,74.90,2.24,0.00,4.79,0.00
1456331,14.18,14.36,8,190,1336,0.00,0.00,74.90,1.99,0.00,4.21,0.00
1456502,14.11,14.36,8,190,1307,0.00,0.00,74.90,2.23,0.00,4.06,0.00
1456674,14.26,14.36,8,190,1338,0.00,0.00,74.90,2.00,0.00,4.06,0.00
1456846,13.85,14.36,8,190,1286,0.00,0.00,74.90,2.19,0.00,3.92,0.00
1457034,13.62,14.36,8,190,1285,0.00,0.00,74.90,2.19,0.00,3.92,0.39
1457205,12.70,14.36,8,190,1281,0.00,0.00,74.90,2.46,0.00,4.06,1.18
1457377,12.63,14.36,8,190,1251,0.00,0.00,74.90,2.40,0.00,4.35,1.18
1457549,12.38,14.36,8,190,1259,0.00,0.00,74.90,2.15,0.00,4.50,1.18
1457721,13.20,14.36,8,190,1260,0.00,0.00,74.90,2.15,0.00,4.64,1.18
1457893,14.34,14.36,8,190,1241,0.00,0.00,74.90,2.38,0.00,4.64,1.18
1458065,14.76,14.36,8,190,1268,0.00,0.00,74.90,2.16,0.00,4.64,1.18
1458237,14.97,14.36,8,190,1270,0.00,0.00,74.90,2.44,0.00,4.79,1.18
1458409,14.92,14.36,8,190,1226,0.00,0.00,74.90,2.09,0.00,4.35,0.00
1458585,14.77,14.36,8,190,1265,0.00,0.00,74.90,1.89,0.00,4.06,0.00
1458757,14.21,14.36,8,190,1223,0.00,0.00,74.90,1.83,0.00,3.77,0.00
1458929,14.09,14.36,8,192,1263,0.00,0.00,74.90,1.82,0.00,3.77,0.00
1459105,14.26,14.36,8,192,1240,0.00,0.00,74.90,1.85,0.00,3.77,0.00
1459277,13.99,14.36,8,192,1232,0.00,0.00,74.90,1.84,0.00,3.77,0.00
1459464,13.95,14.36,8,192,1231,0.00,0.00,74.90,2.07,0.00,3.77,0.00
1459625,14.56,14.36,8,192,1196,0.00,0.00,74.90,2.04,0.00,3.77,0.00
1459812,14.77,14.36,8,192,1230,0.00,0.00,74.90,1.84,0.00,3.77,0.00
1459985,14.03,14.36,8,192,1188,0.00,0.00,74.90,1.77,0.00,3.77,0.00
1460161,13.51,14.36,8,192,1165,0.00,0.00,74.90,1.74,0.00,3.92,0.00
1460333,13.40,14.36,8,192,1192,0.00,0.00,74.90,1.78,0.00,3.92,0.00
1460505,13.62,14.36,8,192,1158,0.00,0.00,74.90,1.73,0.00,3.92,0.00
1460677,14.42,14.36,8,192,1157,0.00,0.00,74.90,1.73,0.00,4.06,0.00
1460851,14.95,14.36,8,192,1166,0.00,0.00,74.90,1.74,0.00,4.06,0.00
1461023,15.26,14.36,8,192,1121,0.00,0.00,74.90,1.67,0.00,4.06,0.00
1461195,15.39,14.36,8,192,1127,0.00,0.00,74.90,1.68,0.00,4.06,0.00
1461367,15.48,14.36,8,192,1126,0.00,0.00,74.90,1.68,0.00,4.06,0.00
1461554,15.60,14.36,8,192,1106,0.00,0.00,74.90,1.65,0.00,4.06,0.00
1461726,15.45,14.36,8,192,1124,0.00,0.00,74.90,1.68,0.00,4.21,0.00
1461898,15.39,14.36,8,192,1065,0.00,0.00,74.90,1.59,0.00,4.21,0.00
1462070,15.51,14.36,8,192,1102,0.00,0.00,74.90,1.65,0.00,4.35,0.00
1462242,15.93,14.36,8,192,1078,0.00,0.00,74.90,1.84,0.00,4.35,0.00
1462414,15.81,14.36,8,192,1046,0.00,0.00,74.90,1.79,0.00,4.21,0.00
1462585,15.48,14.36,8,192,1084,0.00,0.00,74.90,1.85,0.00,4.35,0.00
1462762,15.33,14.36,8,192,1030,0.00,0.00,74.90,1.76,0.00,4.21,0.00
1462934,15.45,14.36,8,192,1069,0.00,0.00,74.90,1.82,0.00,4.35,0.00
1463121,15.54,14.36,8,192,1029,0.00,0.00,74.90,1.76,0.00,4.35,0.00
1463293,15.42,14.36,8,192,1059,0.00,0.00,74.90,1.81,0.00,4.35,0.00
1463465,15.44,14.36,8,192,1004,0.00,0.00,74.90,1.71,0.00,4.35,0.00
1463640,15.01,14.36,8,192,1037,0.00,0.00,74.90,1.77,0.00,4.50,0.00
1463812,15.11,14.36,8,192,1020,0.00,0.00,74.90,1.52,0.00,4.50,0.00
1463984,15.29,14.36,8,192,1002,0.00,0.00,74.90,1.71,0.00,4.50,0.39
1464156,15.41,14.36,8,192,1009,0.00,0.00,74.90,2.15,0.00,4.79,1.18
1464328,15.03,14.36,8,192,1013,0.00,0.00,74.90,2.16,0.00,5.37,1.57
1464515,13.99,14.36,8,192,1008,0.00,0.00,74.90,2.16,0.00,5.80,1.96
1464687,13.62,14.36,8,192,1014,0.00,0.00,74.90,2.16,0.00,6.09,1.96
1464859,14.37,14.36,8,192,1028,0.00,0.00,74.90,2.41,0.00,6.24,1.96
1465031,15.06,14.36,8,192,1066,0.00,0.00,74.90,2.23,0.00,6.24,1.96
1465203,15.48,14.36,8,192,1043,0.00,0.00,74.90,2.22,0.00,6.09,1.57
1465374,15.66,14.36,8,192,1052,0.00,0.00,74.90,2.24,0.00,6.09,1.96
1465551,15.88,14.36,8,192,1040,0.00,0.00,74.90,2.52,0.00,6.24,1.96
1465723,16.00,14.36,8,192,1058,0.00,0.00,74.90,2.71,0.00,6.24,2.75
1465895,15.09,14.36,8,192,1066,0.00,0.00,74.90,2.96,0.00,6.53,2.75
1466067,14.90,14.36,8,192,1114,0.00,0.00,74.90,2.38,0.00,6.82,3.14
1466238,14.98,14.36,8,192,1090,0.00,0.00,74.90,2.56,0.00,6.96,3.14
1466410,15.21,14.36,8,192,1082,0.00,0.00,74.90,3.00,0.00,6.96,3.14
1466598,15.70,14.36,8,192,1175,0.00,0.00,74.90,2.76,0.00,6.82,2.75
1466770,15.53,14.36,8,192,1258,0.00,0.00,74.90,2.95,0.00,6.82,2.75
1466942,15.22,14.36,8,192,1212,0.00,0.00,74.90,2.84,0.00,6.67,2.75
1467113,15.60,14.36,8,192,1105,0.00,0.00,74.90,2.36,0.00,6.38,2.75
1467290,16.09,14.36,8,192,1239,0.00,0.00,74.90,2.91,0.00,6.38,2.75
1467462,15.63,14.36,8,192,1284,0.00,0.00,74.90,3.01,0.00,6.24,2.75
1467634,14.84,14.36,8,192,1164,0.00,0.00,74.90,2.73,0.00,6.24,2.75
1467806,14.77,14.36,8,192,1168,0.00,0.00,74.90,2.49,0.00,6.09,2.75
1467977,15.00,14.36,8,192,1242,0.00,0.00,74.90,2.77,0.00,6.09,2.75
1468149,15.52,14.36,8,194,1297,0.00,0.00,74.90,2.77,0.00,6.09,2.75
1468321,14.60,14.36,8,194,1288,0.00,0.00,74.90,2.75,0.00,5.95,2.75
1468493,14.72,14.36,8,194,1271,0.00,0.00,74.90,2.60,0.00,5.51,0.39
1468680,14.87,14.36,8,194,1244,0.00,0.00,74.90,2.39,0.00,4.79,0.39
1468852,14.16,14.36,8,194,1283,0.00,0.00,74.90,1.92,0.00,4.50,0.39
1469024,13.95,14.36,8,194,1235,0.00,0.00,74.90,2.11,0.00,4.35,0.39
1469196,14.67,14.36,8,194,1268,0.00,0.00,74.90,2.16,0.00,4.35,0.78
1469368,15.05,14.36,8,194,1266,0.00,0.00,74.90,2.43,0.00,4.35,1.18
1469540,14.82,14.36,8,194,1240,0.00,0.00,74.90,2.38,0.00,4.50,1.57
1469712,13.90,14.36,8,194,1251,0.00,0.00,74.90,2.40,0.00,4.79,1.57
1469888,13.11,14.36,8,194,1248,0.00,0.00,74.90,2.13,0.00,5.08,1.57
1470060,13.21,14.36,8,194,1238,0.00,0.00,74.90,2.38,0.00,5.08,1.57
1470232,14.27,14.36,8,194,1235,0.00,0.00,74.90,2.37,0.00,5.08,1.57
1470404,14.77,14.36,8,194,1242,0.00,0.00,74.90,2.65,0.00,5.08,1.57
1470591,14.95,14.36,8,194,1232,0.00,0.00,74.90,2.10,0.00,5.08,1.57
1470763,14.85,14.36,8,194,1227,0.00,0.00,74.90,2.36,0.00,5.08,1.57
1470935,16.18,14.36,8,194,1202,0.00,0.00,74.90,2.31,0.00,4.93,0.39
1471107,15.78,14.36,8,194,1267,0.00,0.00,74.90,2.16,0.00,4.50,0.00
1471279,15.26,14.36,8,194,1228,0.00,0.00,74.90,1.83,0.00,4.06,0.00
1471451,14.37,14.36,8,194,1222,0.00,0.00,74.90,1.81,0.00,3.92,0.00
1471622,14.56,14.36,8,194,1239,0.00,0.00,74.90,1.85,0.00,3.92,0.00
1471794,14.74,14.36,8,194,1218,0.00,0.00,74.90,2.08,0.00,3.77,0.00
1471971,14.16,14.36,8,194,1210,0.00,0.00,74.90,2.08,0.00,3.77,0.00
1472143,13.56,14.36,8,194,1194,0.00,0.00,74.90,2.04,0.00,3.92,0.00
1472335,13.16,14.36,8,194,1195,0.00,0.00,74.90,2.04,0.00,3.92,0.00
1472506,12.86,14.36,8,194,1188,0.00,0.00,74.90,1.78,0.00,3.92,0.00
1472678,13.00,14.36,8,194,1184,0.00,0.00,74.90,1.77,0.00,3.92,0.00
1472850,13.01,14.36,8,194,1173,0.00,0.00,74.90,1.75,0.00,3.92,0.00
1473022,13.26,14.36,8,194,1168,0.00,0.00,74.90,1.75,0.00,3.92,0.00
1473194,14.01,14.36,8,194,1171,0.00,0.00,74.90,2.00,0.00,4.06,0.00
1473366,13.95,14.36,8,194,1150,0.00,0.00,74.90,1.96,0.00,4.06,0.00
1473538,13.66,14.36,8,194,1159,0.00,0.00,74.90,1.72,0.00,4.06,0.00
1473712,13.51,14.36,8,194,1127,0.00,0.00,74.90,1.68,0.00,4.06,0.00
1473884,13.91,14.36,8,194,1120,0.00,0.00,74.90,1.91,0.00,4.06,0.00
1474071,14.58,14.36,8,194,1165,0.00,0.00,74.90,1.49,0.00,4.21,0.00
1474243,15.01,14.36,8,194,1073,0.00,0.00,74.90,1.83,0.00,4.21,0.00
1474415,15.46,14.36,8,194,1105,0.00,0.00,74.90,2.12,0.00,4.21,0.00
1474587,15.20,14.36,8,194,1100,0.00,0.00,74.90,1.88,0.00,4.50,0.39
1474759,15.06,14.36,8,194,1088,0.00,0.00,74.90,2.32,0.00,4.64,0.78
1474931,14.28,14.36,8,194,1105,0.00,0.00,74.90,2.36,0.00,4.93,1.18
1475103,13.55,14.36,8,194,1112,0.00,0.00,74.90,2.14,0.00,5.22,1.57
1475290,14.36,14.36,8,194,1099,0.00,0.00,74.90,2.11,0.00,5.37,1.57
1475462,15.11,14.36,8,194,1154,0.00,0.00,74.90,2.22,0.00,5.66,1.57
1475638,15.84,14.36,8,194,1044,0.00,0.00,74.90,2.67,0.00,5.66,1.57
1475810,15.60,14.36,8,194,1167,0.00,0.00,74.90,2.49,0.00,5.66,1.96
1475982,14.98,14.36,8,194,1177,0.00,0.00,74.90,2.51,0.00,5.80,1.57
1476154,15.45,14.36,8,194,1056,0.00,0.00,74.90,2.48,0.00,5.66,1.96
1476326,15.54,14.36,8,194,1187,0.00,0.00,74.90,2.28,0.00,5.66,1.96
1476498,15.99,14.36,8,194,1215,0.00,0.00,74.90,2.59,0.00,5.80,1.96
1476674,15.57,14.36,8,194,1091,0.00,0.00,74.90,2.56,0.00,5.80,1.96
1476846,15.18,14.36,8,194,1146,0.00,0.00,74.90,2.20,0.00,5.66,1.96
1477018,15.27,14.36,8,194,1212,0.00,0.00,74.90,2.25,0.00,5.66,1.96
1477190,15.27,14.36,8,194,1145,0.00,0.00,74.90,2.20,0.00,5.80,1.96
1477367,15.48,14.36,8,194,1127,0.00,0.00,74.90,2.40,0.00,5.66,1.96
1477538,15.79,14.36,8,194,1139,0.00,0.00,74.90,2.28,0.00,5.66,1.96
1477710,15.81,14.36,8,194,1216,0.00,0.00,74.90,2.33,0.00,5.66,1.96
1477882,15.90,14.36,8,194,1226,0.00,0.00,74.90,2.09,0.00,5.66,1.96
1478069,16.28,14.36,8,196,1144,0.00,0.00,74.90,2.44,0.00,5.80,1.96
1478241,16.89,14.36,8,196,1208,0.00,0.00,74.90,2.32,0.00,5.80,3.14
1478413,16.50,14.36,8,196,1284,0.00,0.00,74.90,4.38,0.00,7.11,6.67
1478585,14.06,14.36,8,196,1174,0.00,0.00,74.90,4.26,0.00,8.42,7.84
1478757,13.26,14.36,8,196,1206,0.00,0.00,74.90,4.37,0.00,10.01,8.63
1478929,15.06,14.36,8,196,1317,0.00,0.00,74.90,5.62,0.00,10.88,9.41
1479101,15.19,14.36,8,196,1240,0.00,0.00,74.90,5.82,0.00,11.03,10.20
1479273,15.00,14.36,8,196,1270,0.00,0.00,74.90,5.96,0.00,11.61,11.37
1479445,15.08,14.36,8,196,1304,0.00,0.00,74.90,6.40,0.00,12.04,12.16
1479616,14.95,14.36,8,196,1421,0.00,0.00,74.90,6.67,0.00,12.04,12.16
1479804,14.84,14.36,8,196,1431,0.00,0.00,74.90,7.02,0.00,11.90,8.24
1479976,14.74,14.36,8,196,1485,0.00,0.00,74.90,5.39,0.00,10.30,5.88
1480148,14.79,14.36,8,196,1640,0.00,0.00,74.90,4.90,0.00,8.85,5.10
1480319,14.82,14.36,8,196,1688,0.00,0.00,74.90,4.32,0.00,7.40,3.14
1480491,14.63,14.36,8,196,1710,0.00,0.00,74.90,3.12,0.00,5.51,1.96
1480668,14.25,14.36,8,196,1594,0.00,0.00,74.90,2.72,0.00,4.79,1.57
1480840,14.59,14.36,8,196,1674,0.00,0.00,74.90,2.86,0.00,4.21,1.57
1481012,14.81,14.36,8,196,1639,0.00,0.00,74.90,2.75,0.00,4.06,1.57
1481183,13.21,14.36,8,196,1649,0.00,0.00,74.90,2.81,0.00,4.06,1.57
1481355,12.41,14.36,8,196,1640,0.00,0.00,74.90,2.80,0.00,4.06,1.57
1481527,12.49,14.36,8,196,1618,0.00,0.00,74.90,2.42,0.00,4.06,1.57
1481699,13.89,14.36,8,196,1626,0.00,0.00,74.90,2.43,0.00,4.06,1.57
1481886,14.71,14.36,8,196,1596,0.00,0.00,74.90,2.38,0.00,4.06,1.57
1482058,14.81,14.36,8,196,1610,0.00,0.00,74.90,2.41,0.00,4.06,1.57
1482230,14.53,14.36,8,196,1594,0.00,0.00,74.90,2.38,0.00,4.06,1.57
1482402,14.67,14.36,8,196,1578,0.00,0.00,74.90,2.36,0.00,4.06,1.57
1482574,14.94,14.36,8,196,1569,0.00,0.00,74.90,2.34,0.00,4.21,1.57
1482746,15.08,14.36,8,196,1566,0.00,0.00,74.90,2.34,0.00,4.21,1.57
1482918,15.63,14.36,8,196,1573,0.00,0.00,74.90,2.68,0.00,4.21,1.57
1483090,15.60,14.36,8,196,1558,0.00,0.00,74.90,2.33,0.00,4.21,1.57
1483277,15.06,14.36,8,196,1553,0.00,0.00,74.90,2.65,0.00,4.21,1.57
1483449,14.79,14.36,8,196,1549,0.00,0.00,74.90,2.64,0.00,4.06,0.00
1483621,14.32,14.36,8,196,1545,0.00,0.00,74.90,2.31,0.00,3.77,0.00
1483793,13.32,14.36,8,196,1543,0.00,0.00,74.90,2.63,0.00,3.63,0.00
1483964,12.48,14.36,8,196,1538,0.00,0.00,74.90,2.59,0.00,3.63,0.00
1484136,12.02,14.36,8,196,1511,0.00,0.00,74.90,2.58,0.00,3.63,0.00
1484308,11.96,14.36,8,196,1505,0.00,0.00,74.90,2.25,0.00,3.63,0.00
1484480,12.09,14.36,8,196,1491,0.00,0.00,74.90,2.23,0.00,3.63,0.00
1484652,12.49,14.36,8,196,1484,0.00,0.00,74.90,2.22,0.00,3.63,0.00
1484839,12.91,14.36,8,196,1458,0.00,0.00,74.90,2.18,0.00,3.48,0.00
1485011,13.55,14.36,8,196,1462,0.00,0.00,74.90,2.18,0.00,3.48,0.00
1485183,13.93,14.36,8,196,1443,0.00,0.00,74.90,2.16,0.00,3.48,0.00
1485355,13.78,14.36,8,196,1433,0.00,0.00,74.90,2.14,0.00,3.48,0.00
1485527,13.03,14.36,8,196,1395,0.00,0.00,74.90,2.08,0.00,3.48,0.00
1485699,12.52,14.36,8,196,1326,0.00,0.00,74.90,1.98,0.00,3.48,0.00
1485871,12.44,14.36,8,196,1281,0.00,0.00,74.90,1.91,0.00,3.48,0.00
1486042,12.77,14.36,8,196,1240,0.00,0.00,74.90,1.85,0.00,3.63,0.00
1486230,13.11,14.36,8,196,1196,0.00,0.00,74.90,1.79,0.00,3.77,0.00
1486402,13.15,14.36,8,196,1156,0.00,0.00,74.90,1.73,0.00,3.77,0.00
1486574,13.25,14.36,8,196,1124,0.00,0.00,74.90,1.68,0.00,3.92,0.00
1486745,13.91,14.36,8,196,1038,0.00,0.00,74.90,1.55,0.00,3.92,0.00
1486922,14.53,14.36,8,196,1013,0.00,0.00,74.90,1.51,0.00,4.21,0.00
1487094,14.95,14.36,8,196,1004,0.00,0.00,74.90,1.50,0.00,4.35,0.00
1487266,15.18,14.36,8,196,955,0.00,0.00,74.90,1.43,0.00,4.50,0.00
1487438,16.06,14.36,8,196,912,0.00,0.00,74.90,1.36,0.00,4.64,0.00
1487609,16.28,14.36,8,196,910,0.00,0.00,74.90,1.55,0.00,4.93,0.00
1487781,16.67,14.36,8,196,983,0.00,0.00,74.90,1.68,0.00,5.08,0.00
1487969,16.25,14.36,8,196,943,0.00,0.00,74.90,1.67,0.00,4.93,0.00
1488141,16.27,14.36,8,196,955,0.00,0.00,74.90,1.63,0.00,5.08,0.00
1488313,16.64,14.36,8,196,1000,0.00,0.00,74.90,1.71,0.00,5.08,0.00
1488484,16.25,14.36,8,196,978,0.00,0.00,74.90,1.67,0.00,5.08,0.00
1488656,16.59,14.36,8,196,974,0.00,0.00,74.90,1.66,0.00,5.08,0.00
1488828,16.50,14.36,8,196,995,0.00,0.00,74.90,1.70,0.00,5.08,0.00
1489000,16.39,14.36,8,196,1002,0.00,0.00,74.90,1.70,0.00,5.08,0.00
1489187,16.35,14.36,8,196,996,0.00,0.00,74.90,1.70,0.00,5.08,0.00
1489359,16.72,14.36,8,196,983,0.00,0.00,74.90,1.68,0.00,5.08,0.00
1489531,16.54,14.36,8,196,1029,0.00,0.00,74.90,1.76,0.00,5.08,0.00
1489703,16.12,14.36,8,196,1017,0.00,0.00,74.90,1.74,0.00,5.08,0.00
1489875,16.42,14.36,8,196,995,0.00,0.00,74.90,1.70,0.00,5.08,0.00
1490047,16.71,14.36,8,196,1018,0.00,0.00,74.90,1.74,0.00,5.08,0.00
1490219,16.39,14.36,8,196,980,0.00,0.00,74.90,1.88,0.00,5.08,0.00
1490391,16.64,14.36,8,196,1000,0.00,0.00,74.90,1.71,0.00,5.37,0.00
1490578,16.67,14.36,8,196,1022,0.00,0.00,74.90,1.74,0.00,5.22,0.00
1490750,16.08,14.36,8,196,1039,0.00,0.00,74.90,1.77,0.00,5.08,0.00
1490926,16.53,14.36,8,196,1040,0.00,0.00,74.90,1.77,0.00,5.08,0.00
1491098,16.18,14.36,8,196,1042,0.00,0.00,74.90,2.00,0.00,5.08,0.00
1491270,16.38,14.36,8,196,1063,0.00,0.00,74.90,2.04,0.00,4.93,0.00
1491445,15.82,14.36,8,196,1068,0.00,0.00,74.90,2.05,0.00,4.93,0.00
1491621,16.02,14.36,8,196,1071,0.00,0.00,74.90,2.06,0.00,4.79,0.00
1491793,15.47,14.36,8,196,1080,0.00,0.00,74.90,1.84,0.00,4.79,0.00
